category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Ongentys,Parkinson Disease,opicapone,opicapone,2790,False,authorised,N04,False,False,False,False,False,False,False,6/24/16,,"Bial - Portela  Cª, S.A.",Anti-Parkinson drugs,4/28/16,5/13/22,8.0,Ongentys is indicated as adjunctive therapy to preparations of levodopa/ DOPA decarboxylase inhibitors (DDCI) in adult patients with Parkinson’s disease and end-of-dose motor fluctuations who cannot be stabilised on those combinations.Ongentys is indicated as adjunctive therapy to preparations of levodopa/ DOPA decarboxylase inhibitors (DDCI) in adult patients with Parkinson’s disease and end-of-dose motor fluctuations who cannot be stabilised on those combinations.,,2017-01-17T01:00:00Z,2022-05-13T16:53:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ongentys
human,Tepmetko,"Carcinoma, Non-Small-Cell Lung",tepotinib,tepotinib hydrochloride monohydrate,5524,False,authorised,L01EX21,True,False,False,False,False,False,False,2/16/22,,Merck Europe B.V.,Antineoplastic agents,12/16/21,2/16/22,,"Tepmetko as monotherapy is indicated for the treatment of adult patients with advanced non-small cell lung cancer (NSCLC) harbouring alterations leading to mesenchymal-epithelial transition factor gene exon 14 (METex14) skipping, who require systemic therapy following prior treatment with immunotherapy and/or platinum-based chemotherapy.",,2022-05-05T10:13:00Z,,https://www.ema.europa.eu/en/medicines/human/EPAR/tepmetko
human,Toujeo (previously Optisulin),Diabetes Mellitus,insulin glargine,insulin glargine,309,False,authorised,A10AE04,False,False,False,False,False,False,False,6/26/00,,Sanofi-aventis Deutschland GmbH,Drugs used in diabetes,2/17/00,11/26/21,32.0,"Treatment of diabetes mellitus in adults, adolescents and children from the age of 6 years.",,2017-10-26T23:09:00Z,2022-04-11T15:05:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/toujeo-previously-optisulin
human,Insulin lispro Sanofi,Diabetes Mellitus,insulin lispro,insulin lispro,4303,False,authorised,A10AB04,False,False,True,False,False,False,False,7/19/17,,Sanofi Winthrop Industrie,Drugs used in diabetes,5/17/17,3/28/22,7.0,For the treatment of adults and children with diabetes mellitus who require insulin for the maintenance of normal glucose homeostasis. Insulin lispro Sanofi is also indicated for the initial stabilisation of diabetes mellitus.,,2018-04-03T12:29:00Z,2022-04-07T15:21:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/insulin-lispro-sanofi
human,Tresiba,Diabetes Mellitus,insulin degludec,insulin degludec,2498,False,authorised,A10AE06,False,False,False,False,False,False,False,1/20/13,,Novo Nordisk A/S,Drugs used in diabetes,10/18/12,1/13/22,16.0,Treatment of diabetes mellitus in adults.,,2018-07-10T12:33:00Z,2022-04-05T11:36:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tresiba
human,Farydak,Multiple Myeloma,panobinostat,panobinostat lactate anhydrous,3725,False,authorised,L01XH03,False,False,False,False,False,False,True,8/28/15,,Secura Bio Limited,Antineoplastic agents,6/25/15,3/31/22,11.0,"Farydak, in combination with bortezomib and dexamethasone, is indicated for the treatment of adult patients with relapsed and/or refractory multiple myeloma who have received at least two prior regimens including bortezomib and an immunomodulatory agent.Farydak, in combination with bortezomib and dexamethasone, is indicated for the treatment of adult patients with relapsed and/or refractory multiple myeloma who have received at least two prior regimens including bortezomib and an immunomodulatory agent.",,2018-06-18T12:01:00Z,2022-04-05T10:24:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/farydak
human,Trimbow,"Pulmonary Disease, Chronic Obstructive","beclometasone, formoterol, glycopyrronium bromide","beclometasone dipropionate, formoterol fumarate dihydrate, glycopyrronium bromide",4257,False,authorised,R03AL09,False,False,False,False,False,False,False,7/17/17,,Chiesi Farmaceutici S.p.A.,"Drugs for obstructive airway diseases,",5/18/17,3/24/22,7.0,"Maintenance treatment of asthma, in adults not adequately controlled with a maintenance combination of a long-acting beta2-agonist and high dose of inhaled corticosteroid, and who experienced one or more asthma exacerbations in the previous year.COPDMaintenance treatment in adult patients with moderate to severe chronic obstructive pulmonary disease (COPD) who are not adequately treated by a combination of an inhaled corticosteroid and a long-acting beta2-agonist or a combination of a long-acting beta2-agonist and a long-acting muscarinic antagonist (for effects on symptoms control and prevention of exacerbations see section 5.1).AsthmaMaintenance treatment of asthma, in adults not adequately controlled with a maintenance combination of a long-acting beta2-agonist and medium dose of inhaled corticosteroid, and who experienced one or more asthma exacerbations in the previous year. ",,2017-07-17T12:29:00Z,2022-04-01T14:35:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/trimbow
human,Lenalidomide Accord,Multiple Myeloma,lenalidomide,lenalidomide,4857,False,authorised,L04AX04,False,True,False,False,False,False,False,9/20/18,,Accord Healthcare S.L.U.,Immunosuppressants,7/26/18,1/7/22,9.0,"Multiple myelomaLenalidomide Accord as monotherapy is indicated for the maintenance treatment of adult patients with newly diagnosed multiple myeloma who have undergone autologous stem cell transplantation.Lenalidomide Accord as combination therapy with dexamethasone, or bortezomib and dexamethasone, or melphalan and prednisone (see section 4.2) is indicated for the treatment of adult patients with previously untreated multiple myeloma who are not eligible for transplant.Lenalidomide Accord in combination with dexamethasone is indicated for the treatment of multiple myeloma in adult patients who have received at least one prior therapy.Follicular lymphomaLenalidomide Accord in combination with rituximab (anti-CD20 antibody) is indicated for the treatment of adult patients with previously treated follicular lymphoma (Grade 1 – 3a).",,2018-07-27T13:10:00Z,2022-03-31T08:40:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-accord
human,Bortezomib Accord,Multiple Myeloma,bortezomib,bortezomib,3984,False,authorised,L01XX32,False,True,False,False,False,False,False,7/20/15,,Accord Healthcare S.L.U.,Antineoplastic agents,5/21/15,3/25/22,13.0,"Bortezomib Accord as monotherapy or in combination with pegylated liposomal doxorubicin or dexamethasone is indicated for the treatment of adult patients with progressive multiple myeloma who have received at least 1 prior therapy and who have already undergone or are unsuitable for haematopoietic stem cell transplantation.Bortezomib Accord in combination with melphalan and prednisone is indicated for the treatment of adult patients with previously untreated multiple myeloma who are not eligible for high‑dose chemotherapy with haematopoietic stem cell transplantation.Bortezomib Accord in combination with dexamethasone, or with dexamethasone and thalidomide, is indicated for the induction treatment of adult patients with previously untreated multiple myeloma who are eligible for high‑dose chemotherapy with haematopoietic stem cell transplantation.Bortezomib Accord in combination with rituximab, cyclophosphamide, doxorubicin and prednisone is indicated for the treatment of adult patients with previously untreated mantle cell lymphoma who are unsuitable for haematopoietic stem cell transplantation.",,2018-05-28T14:01:00Z,2022-03-25T17:03:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/bortezomib-accord
human,Lamivudine/Zidovudine Teva,HIV Infections,"lamivudine, zidovudine","lamivudine, zidovudine",1236,False,authorised,J05AR01,False,True,False,False,False,False,False,2/28/11,,Teva Pharma B.V. ,Antivirals for systemic use,11/18/10,3/21/22,16.0,Lamivudine/Zidovudine Teva is indicated in antiretroviral combination therapy for the treatment of human-immunodeficiency-virus (HIV) infection.,,2018-04-20T16:38:00Z,2022-03-25T11:11:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/lamivudine-zidovudine-teva
human,Zebinix,Epilepsy,eslicarbazepine acetate,eslicarbazepine acetate,988,False,authorised,N03AF04,False,False,False,False,False,False,False,4/21/09,,"BIAL - Portela & Ca, S.A.","Antiepileptics,",2/19/09,3/4/22,31.0,"Zebinix is indicated as adjunctive therapy in adults, adolescents and children aged above 6 years, with partial-onset seizures with or without secondary generalisation.",,2018-05-17T12:02:00Z,2022-03-14T13:31:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/zebinix
human,Keppra,Epilepsy,levetiracetam,levetiracetam,277,False,authorised,N03AX14,False,False,False,False,False,False,False,9/29/00,,UCB Pharma SA,"Antiepileptics,",6/29/00,9/2/21,52.0,"Keppra is indicated as monotherapy in the treatment of partial-onset seizures with or without secondary generalisation in patients from 16 years of age with newly diagnosed epilepsy.Keppra is indicated as adjunctive therapy:in the treatment of partial-onset seizures with or without secondary generalisation in adults, children and infants from one month of age with epilepsy;in the treatment of myoclonic seizures in adults and adolescents from 12 years of age with juvenile myoclonic epilepsy;in the treatment of primary generalised tonic-clonic seizures in adults and adolescents from 12 years of age with idiopathic generalised epilepsy.",,2018-04-26T11:28:00Z,2022-03-10T13:05:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/keppra
human,Trydonis,"Pulmonary Disease, Chronic Obstructive","beclometasone, formoterol, glycopyrronium bromide","beclometasone dipropionate, formoterol fumarate dihydrate, glycopyrronium",4702,False,authorised,R03AL09,False,False,False,False,False,False,False,4/26/18,,Chiesi Farmaceutici S.p.A.,"Drugs for obstructive airway diseases,",,3/7/22,4.0,Maintenance treatment in adult patients with moderate to severe chronic obstructive pulmonary disease (COPD) who are not adequately treated by a combination of an inhaled corticosteroid and a long-acting beta2-agonist (for effects on symptoms control and prevention of exacerbations see section 5.1).,,2018-04-26T12:02:00Z,2022-03-08T13:27:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/trydonis
human,Jentadueto,"Diabetes Mellitus, Type 2","linagliptin, metformin hydrochloride","linagliptin, metformin",2279,False,authorised,A10BD11,False,False,False,False,False,False,False,7/19/12,,Boehringer Ingelheim International GmbH,Drugs used in diabetes,,3/4/22,20.0,"Treatment of adult patients with type-2 diabetes mellitus:Jentadueto is indicated as an adjunct to diet and exercise to improve glycaemic control in adult patients inadequately controlled on their maximal tolerated dose of metformin alone, or those already being treated with the combination of linagliptin and metformin.Jentadueto is indicated in combination with a sulphonylurea (i.e. triple combination therapy) as an adjunct to diet and exercise in adult patients inadequately controlled on their maximal tolerated dose of metformin and a sulphonylurea.",,2018-07-20T00:00:00Z,2022-03-07T12:16:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/jentadueto
human,Bortezomib Hospira,Multiple Myeloma,bortezomib,bortezomib,4207,False,authorised,L01XG01,False,True,False,False,False,False,False,7/22/16,,Pfizer Europe MA EEIG,Other antineoplastic agents,5/26/16,2/28/22,12.0,"Bortezomib Hospira as monotherapy or in combination with pegylated liposomal doxorubicin or dexamethasone is indicated for the treatment of adult patients with progressive multiple myeloma who have received at least 1 prior therapy and who have already undergone or are unsuitable for haematopoietic stem cell transplantation.Bortezomib Hospira in combination with melphalan and prednisone is indicated for the treatment of adult patients with previously untreated multiple myeloma who are not eligible for high-dose chemotherapy with haematopoietic stem cell transplantation.Bortezomib Hospira in combination with dexamethasone, or with dexamethasone and thalidomide, is indicated for the induction treatment of adult patients with previously untreated multiple myeloma who are eligible for high-dose chemotherapy with haematopoietic stem cell transplantation.Bortezomib Hospira in combination with rituximab, cyclophosphamide, doxorubicin and prednisone is indicated for the treatment of adult patients with previously untreated mantle cell lymphoma who are unsuitable for haematopoietic stem cell transplantation.",,2018-08-08T12:02:00Z,2022-03-01T11:47:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/bortezomib-hospira
human,Tandemact,"Diabetes Mellitus, Type 2","pioglitazone, glimepiride","pioglitazone, glimepiride",680,False,authorised,A10BD06,False,False,False,False,False,False,False,1/8/07,,CHEPLAPHARM Arzneimittel GmbH,Drugs used in diabetes,,6/24/21,20.0,Tandemact is indicated for the treatment of patients with type-2 diabetes mellitus who show intolerance to metformin or for whom metformin is contraindicated and who are already treated with a combination of pioglitazone and glimepiride.,,2016-11-30T01:00:00Z,2022-02-28T14:16:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tandemact
human,Tolucombi,Hypertension,"telmisartan, hydrochlorothiazide","telmisartan, hydrochlorothiazide",2549,False,authorised,C09DA07,False,True,False,False,False,False,False,3/13/13,,"Krka, d.d., Novo mesto",telmisartan and diuretics,1/17/13,2/14/22,10.0,Tolucombi fixed-dose combination (80 mg telmisartan/25 mg hydrochlorothiazide) is indicated in adults whose blood pressure is not adequately controlled on Tolucombi 80 mg/12.5 mg (80 mg telmisartan/12.5 mg hydrochlorothiazide) or adults who have been previously stabilised on telmisartan and hydrochlorothiazide given separately.,,2018-02-14T11:17:00Z,2022-02-25T16:55:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tolucombi
